TR_S06_PTO_LAO(100)_600c_200mT_1000sh_2hz_2 theta omega_04082026{1}	
2θ, °	Intensity, cps
43.7799987792969	0
43.7900009155273	20.5973834991455
43.7999992370605	42.0002593994141
43.810001373291	0
43.8199996948242	21.2886505126953
43.8300018310547	20.7528095245361
43.8400001525879	0
43.8499984741211	0
43.8600006103516	0
43.8699989318848	63.7073287963867
43.8800010681152	0
43.8899993896484	0
43.9000015258789	0
43.9099998474121	21.1189727783203
43.9199981689453	0
43.9300003051758	21.2085857391357
43.939998626709	0
43.9500007629395	41.9908332824707
43.9599990844727	0
43.9700012207031	86.2648010253906
43.9799995422363	41.5677757263184
43.9900016784668	0
44	20.6474304199219
44.0099983215332	21.2479000091553
44.0200004577637	20.9646778106689
44.0299987792969	0
44.0400009155273	0
44.0499992370605	0
44.060001373291	0
44.0699996948242	0
44.0800018310547	0
44.0900001525879	0
44.0999984741211	0
44.1100006103516	21.7282810211182
44.1199989318848	21.9485092163086
44.1300010681152	0
44.1399993896484	20.8099002838135
44.1500015258789	0
44.1599998474121	0
44.1699981689453	0
44.1800003051758	0
44.189998626709	20.6705093383789
44.2000007629395	21.7608299255371
44.2099990844727	21.8263835906982
44.2200012207031	20.6151695251465
44.2299995422363	21.4496212005615
44.2400016784668	20.8069477081299
44.25	22.1015758514404
44.2599983215332	0
44.2700004577637	0
44.2799987792969	42.8683662414551
44.2900009155273	0
44.2999992370605	0
44.310001373291	21.1362228393555
44.3199996948242	0
44.3300018310547	0
44.3400001525879	0
44.3499984741211	0
44.3600006103516	0
44.3699989318848	0
44.3800010681152	22.6954174041748
44.3899993896484	22.4958114624023
44.4000015258789	0
44.4099998474121	0
44.4199981689453	0
44.4300003051758	21.7088432312012
44.439998626709	22.9668426513672
44.4500007629395	21.1677207946777
44.4599990844727	20.7722568511963
44.4700012207031	84.3766708374023
44.4799995422363	0
44.4900016784668	21.2342720031738
44.5	22.0638961791992
44.5099983215332	0
44.5200004577637	0
44.5299987792969	23.0692520141602
44.5400009155273	0
44.5499992370605	0
44.560001373291	20.9769229888916
44.5699996948242	0
44.5800018310547	0
44.5900001525879	20.9347591400146
44.5999984741211	22.9668426513672
44.6100006103516	0
44.6199989318848	21.6170101165771
44.6300010681152	21.2543201446533
44.6399993896484	43.9532623291016
44.6500015258789	21.2150402069092
44.6599998474121	22.064136505127
44.6699981689453	21.7024211883545
44.6800003051758	20.2630405426025
44.689998626709	21.5197849273682
44.7000007629395	63.2550048828125
44.7099990844727	0
44.7200012207031	42.808952331543
44.7299995422363	0
44.7400016784668	0
44.75	0
44.7599983215332	42.8539581298828
44.7700004577637	50.3245811462402
44.7799987792969	20.8153343200684
44.7900009155273	0
44.7999992370605	21.6056118011475
44.810001373291	0
44.8199996948242	0
44.8300018310547	0
44.8400001525879	21.7964973449707
44.8499984741211	43.2723655700684
44.8600006103516	0
44.8699989318848	20.94895362854
44.8800010681152	0
44.8899993896484	0
44.9000015258789	0
44.9099998474121	7.11146116256714
44.9199981689453	0
44.9300003051758	21.4080276489258
44.939998626709	0
44.9500007629395	42.7728462219238
44.9599990844727	0
44.9700012207031	22.2164573669434
44.9799995422363	20.8712673187256
44.9900016784668	21.3806247711182
45	0
45.0099983215332	42.5362548828125
45.0200004577637	6.89145994186401
45.0299987792969	0
45.0400009155273	0
45.0499992370605	0
45.060001373291	0
45.0699996948242	0
45.0800018310547	0
45.0900001525879	22.080207824707
45.0999984741211	21.035924911499
45.1100006103516	0
45.1199989318848	20.9328002929688
45.1300010681152	0
45.1399993896484	42.6495704650879
45.1500015258789	22.095516204834
45.1599998474121	43.9420433044434
45.1699981689453	0
45.1800003051758	0
45.189998626709	21.0366649627686
45.2000007629395	0
45.2099990844727	28.4668083190918
45.2200012207031	0
45.2299995422363	0
45.2400016784668	21.7554702758789
45.25	20.8670330047607
45.2599983215332	0
45.2700004577637	21.4405174255371
45.2799987792969	21.2660961151123
45.2900009155273	21.5915679931641
45.2999992370605	65.832878112793
45.310001373291	0
45.3199996948242	0
45.3300018310547	0
45.3400001525879	29.4288654327393
45.3499984741211	22.800271987915
45.3600006103516	21.7715644836426
45.3699989318848	22.2164573669434
45.3800010681152	84.8873062133789
45.3899993896484	0
45.4000015258789	42.7591094970703
45.4099998474121	42.9860534667969
45.4199981689453	21.1852035522461
45.4300003051758	21.7473678588867
45.439998626709	28.1726379394531
45.4500007629395	43.357479095459
45.4599990844727	66.4417572021484
45.4700012207031	0
45.4799995422363	43.0458221435547
45.4900016784668	21.1784763336182
45.5	20.9062480926514
45.5099983215332	0
45.5200004577637	20.7736377716064
45.5299987792969	41.7494583129883
45.5400009155273	22.111234664917
45.5499992370605	0
45.560001373291	21.3669776916504
45.5699996948242	43.6067008972168
45.5800018310547	42.833122253418
45.5900001525879	21.1391849517822
45.5999984741211	22.9390125274658
45.6100006103516	20.8349914550781
45.6199989318848	22.4774761199951
45.6300010681152	21.3709297180176
45.6399993896484	0
45.6500015258789	0
45.6599998474121	0
45.6699981689453	41.921745300293
45.6800003051758	43.5686683654785
45.689998626709	0
45.7000007629395	21.9818420410156
45.7099990844727	50.8514633178711
45.7200012207031	22.2566089630127
45.7299995422363	20.8179779052734
45.7400016784668	42.6425552368164
45.75	42.6330718994141
45.7599983215332	44.1169776916504
45.7700004577637	21.2085952758789
45.7799987792969	43.2653198242188
45.7900009155273	22.0154838562012
45.7999992370605	85.2748870849609
45.810001373291	21.4417476654053
45.8199996948242	21.5906181335449
45.8300018310547	65.2707366943359
45.8400001525879	42.9315795898438
45.8499984741211	65.222770690918
45.8600006103516	66.0527648925781
45.8699989318848	20.7847557067871
45.8800010681152	41.7143592834473
45.8899993896484	20.9678440093994
45.9000015258789	0
45.9099998474121	21.7270259857178
45.9199981689453	20.8179779052734
45.9300003051758	65.0350952148438
45.939998626709	21.3709297180176
45.9500007629395	29.0233860015869
45.9599990844727	42.431526184082
45.9700012207031	21.4293651580811
45.9799995422363	51.1366729736328
45.9900016784668	41.6991195678711
46	28.0656299591064
46.0099983215332	20.9607219696045
46.0200004577637	85.4665756225586
46.0299987792969	20.7187080383301
46.0400009155273	84.8581771850586
46.0499992370605	22.0299186706543
46.060001373291	0
46.0699996948242	21.0716438293457
46.0800018310547	0
46.0900001525879	0
46.0999984741211	21.4825248718262
46.1100006103516	22.510778427124
46.1199989318848	21.8053302764893
46.1300010681152	0
46.1399993896484	21.5909175872803
46.1500015258789	64.4253997802734
46.1599998474121	43.271842956543
46.1699981689453	43.2670021057129
46.1800003051758	21.7926731109619
46.189998626709	44.214225769043
46.2000007629395	65.9480743408203
46.2099990844727	21.6170101165771
46.2200012207031	0
46.2299995422363	71.3786926269531
46.2400016784668	43.7792053222656
46.25	106.33080291748
46.2599983215332	63.5724258422852
46.2700004577637	21.6641387939453
46.2799987792969	28.7241744995117
46.2900009155273	66.2787170410156
46.2999992370605	65.6939468383789
46.310001373291	85.4595794677734
46.3199996948242	42.6030006408691
46.3300018310547	65.5000991821289
46.3400001525879	44.5769653320313
46.3499984741211	63.7001838684082
46.3600006103516	42.193531036377
46.3699989318848	21.2069892883301
46.3800010681152	42.540843963623
46.3899993896484	49.0064277648926
46.4000015258789	150.302337646484
46.4099998474121	85.4785614013672
46.4199981689453	63.141918182373
46.4300003051758	132.203094482422
46.439998626709	42.8789176940918
46.4500007629395	29.0935363769531
46.4599990844727	63.2133102416992
46.4700012207031	42.151611328125
46.4799995422363	0
46.4900016784668	66.1791152954102
46.5	28.3699684143066
46.5099983215332	105.600143432617
46.5200004577637	108.381706237793
46.5299987792969	66.2711563110352
46.5400009155273	0
46.5499992370605	62.4390411376953
46.560001373291	86.5374755859375
46.5699996948242	43.3821868896484
46.5800018310547	43.669246673584
46.5900001525879	107.298896789551
46.5999984741211	64.1764526367188
46.6100006103516	106.445320129395
46.6199989318848	0
46.6300010681152	44.2977714538574
46.6399993896484	43.7192306518555
46.6500015258789	64.0075759887695
46.6599998474121	66.0606842041016
46.6699981689453	63.6435089111328
46.6800003051758	42.6533508300781
46.689998626709	108.392219543457
46.7000007629395	21.1898937225342
46.7099990844727	85.4972457885742
46.7200012207031	0
46.7299995422363	0
46.7400016784668	127.661277770996
46.75	0
46.7599983215332	64.4400405883789
46.7700004577637	42.3947982788086
46.7799987792969	65.1267395019531
46.7900009155273	64.3516159057617
46.7999992370605	0
46.810001373291	87.5496978759766
46.8199996948242	42.2287521362305
46.8300018310547	42.5002632141113
46.8400001525879	21.5223293304443
46.8499984741211	42.2648620605469
46.8600006103516	21.4127445220947
46.8699989318848	63.5564002990723
46.8800010681152	86.4525985717773
46.8899993896484	149.782623291016
46.9000015258789	42.5839881896973
46.9099998474121	85.0289916992188
46.9199981689453	63.6758422851563
46.9300003051758	169.424865722656
46.939998626709	85.2013473510742
46.9500007629395	106.272438049316
46.9599990844727	22.510778427124
46.9700012207031	108.059188842773
46.9799995422363	64.8237380981445
46.9900016784668	130.095077514648
47	43.1221084594727
47.0099983215332	94.7362823486328
47.0200004577637	63.380558013916
47.0299987792969	86.4479293823242
47.0400009155273	129.946884155273
47.0499992370605	42.7882118225098
47.060001373291	129.928756713867
47.0699996948242	64.1167144775391
47.0800018310547	88.0729827880859
47.0900001525879	172.592803955078
47.0999984741211	50.4797592163086
47.1100006103516	63.4978256225586
47.1199989318848	85.8029174804688
47.1300010681152	43.0715713500977
47.1399993896484	114.355850219727
47.1500015258789	201.812042236328
47.1599998474121	128.682510375977
47.1699981689453	84.6156997680664
47.1800003051758	42.6488914489746
47.189998626709	126.072998046875
47.2000007629395	22.3201427459717
47.2099990844727	152.47705078125
47.2200012207031	84.3111114501953
47.2299995422363	215.43327331543
47.2400016784668	64.0710144042969
47.25	130.308822631836
47.2599983215332	22.795036315918
47.2700004577637	198.307556152344
47.2799987792969	86.6740417480469
47.2900009155273	130.74870300293
47.2999992370605	194.200561523438
47.310001373291	151.071868896484
47.3199996948242	191.425872802734
47.3300018310547	107.512802124023
47.3400001525879	170.087829589844
47.3499984741211	156.560028076172
47.3600006103516	127.100402832031
47.3699989318848	141.727233886719
47.3800010681152	129.700317382813
47.3899993896484	113.495704650879
47.4000015258789	65.1520385742188
47.4099998474121	279.551940917969
47.4199981689453	239.572784423828
47.4300003051758	107.308174133301
47.439998626709	326.1201171875
47.4500007629395	255.54914855957
47.4599990844727	128.286804199219
47.4700012207031	108.45304107666
47.4799995422363	149.839660644531
47.4900016784668	149.262908935547
47.5	129.166839599609
47.5099983215332	194.124084472656
47.5200004577637	170.507522583008
47.5299987792969	278.339599609375
47.5400009155273	192.290725708008
47.5499992370605	212.981857299805
47.560001373291	236.473434448242
47.5699996948242	213.958282470703
47.5800018310547	254.47966003418
47.5900001525879	258.166015625
47.5999984741211	211.945541381836
47.6100006103516	383.903930664063
47.6199989318848	233.772689819336
47.6300010681152	317.916839599609
47.6399993896484	324.741638183594
47.6500015258789	283.043792724609
47.6599998474121	320.303894042969
47.6699981689453	265.973052978516
47.6800003051758	392.001770019531
47.689998626709	275.951354980469
47.7000007629395	453.293029785156
47.7099990844727	354.496887207031
47.7200012207031	347.946502685547
47.7299995422363	413.5107421875
47.7400016784668	346.226623535156
47.75	456.688385009766
47.7599983215332	380.341918945313
47.7700004577637	325.545623779297
47.7799987792969	509.076690673828
47.7900009155273	662.557189941406
47.7999992370605	549.339233398438
47.810001373291	735.788635253906
47.8199996948242	715.088806152344
47.8300018310547	681.076110839844
47.8400001525879	690.82666015625
47.8499984741211	909.888854980469
47.8600006103516	736.807312011719
47.8699989318848	880.669921875
47.8800010681152	870.65576171875
47.8899993896484	1025.11083984375
47.9000015258789	1105.28588867188
47.9099998474121	1090.91479492188
47.9199981689453	998.035278320313
47.9300003051758	1441.09765625
47.939998626709	1733.3701171875
47.9500007629395	1408.06774902344
47.9599990844727	1610.80139160156
47.9700012207031	1804.01892089844
47.9799995422363	1714.46716308594
47.9900016784668	2398.57177734375
48	2485.287109375
48.0099983215332	2973.560546875
48.0200004577637	2987.59423828125
48.0299987792969	3603.0771484375
48.0400009155273	3881.54345703125
48.0499992370605	4494.13671875
48.060001373291	6056.34521484375
48.0699996948242	8194.078125
48.0800018310547	16144.5302734375
48.0900001525879	46606.7421875
48.0999984741211	94014.0546875
48.1100006103516	146970.28125
48.1199989318848	206479.453125
48.1300010681152	270901.0625
48.1399993896484	367481.5
48.1500015258789	459805.6875
48.1599998474121	541972.5625
48.1699981689453	629690.375
48.1800003051758	707632.1875
48.189998626709	842922.25
48.2000007629395	1016908
48.2099990844727	1149286.375
48.2200012207031	1277364.375
48.2299995422363	1377353.75
48.2400016784668	1480487.5
48.25	1364759.75
48.2599983215332	1134438.125
48.2700004577637	1068079.25
48.2799987792969	1017676.25
48.2900009155273	876462
48.2999992370605	723203.375
48.310001373291	612551.8125
48.3199996948242	554521.5625
48.3300018310547	486176.6875
48.3400001525879	383818.90625
48.3499984741211	296812.625
48.3600006103516	217522.125
48.3699989318848	156566.1875
48.3800010681152	99970.8203125
48.3899993896484	47225.4375
48.4000015258789	18450.037109375
48.4099998474121	9813.708984375
48.4199981689453	6471.53515625
48.4300003051758	4970.53173828125
48.439998626709	4388.1630859375
48.4500007629395	3838.22778320313
48.4599990844727	2656.33666992188
48.4700012207031	2662.7197265625
48.4799995422363	1814.92333984375
48.4900016784668	2377.72802734375
48.5	1649.84582519531
48.5099983215332	1552.64367675781
48.5200004577637	1416.91760253906
48.5299987792969	1378.79565429688
48.5400009155273	1013.77740478516
48.5499992370605	924.512023925781
48.560001373291	1249.03393554688
48.5699996948242	912.331176757813
48.5800018310547	1012.95745849609
48.5900001525879	799.937744140625
48.5999984741211	761.046875
48.6100006103516	689.941284179688
48.6199989318848	677.39697265625
48.6300010681152	850.1767578125
48.6399993896484	683.223449707031
48.6500015258789	582.119567871094
48.6599998474121	520.080688476563
48.6699981689453	441.155578613281
48.6800003051758	529.244323730469
48.689998626709	500.430908203125
48.7000007629395	395.127410888672
48.7099990844727	456.587188720703
48.7200012207031	381.696319580078
48.7299995422363	280.616485595703
48.7400016784668	240.435180664063
48.75	470.717590332031
48.7599983215332	173.854370117188
48.7700004577637	302.336517333984
48.7799987792969	150.404602050781
48.7900009155273	226.661193847656
48.7999992370605	325.52978515625
48.810001373291	127.557243347168
48.8199996948242	266.227264404297
48.8300018310547	384.208251953125
48.8400001525879	199.503784179688
48.8499984741211	178.815673828125
48.8600006103516	108.795043945313
48.8699989318848	312.275360107422
48.8800010681152	227.384429931641
48.8899993896484	193.083618164063
48.9000015258789	166.389099121094
48.9099998474121	139.770370483398
48.9199981689453	190.582809448242
48.9300003051758	157.894653320313
48.939998626709	134.924362182617
48.9500007629395	148.706298828125
48.9599990844727	107.092102050781
48.9700012207031	170.988922119141
48.9799995422363	74.8816223144531
48.9900016784668	156.364212036133
49	101.009727478027
49.0099983215332	129.060592651367
49.0200004577637	22.2466564178467
49.0299987792969	84.2285461425781
49.0400009155273	21.5774555206299
49.0499992370605	127.467727661133
49.060001373291	128.590591430664
49.0699996948242	91.4865570068359
49.0800018310547	49.7000465393066
49.0900001525879	57.3901824951172
49.0999984741211	107.407051086426
49.1100006103516	105.969345092773
49.1199989318848	216.840911865234
49.1300010681152	42.3093566894531
49.1399993896484	107.529144287109
49.1500015258789	64.120002746582
49.1599998474121	139.483779907227
49.1699981689453	127.73804473877
49.1800003051758	20.6654071807861
49.189998626709	21.7269859313965
49.2000007629395	105.785369873047
49.2099990844727	150.180755615234
49.2200012207031	42.1504135131836
49.2299995422363	63.6826057434082
49.2400016784668	21.783411026001
49.25	84.4240646362305
49.2599983215332	65.5071640014648
49.2700004577637	84.9682159423828
49.2799987792969	87.2841567993164
49.2900009155273	86.7338256835938
49.2999992370605	71.0697860717773
49.310001373291	64.8406448364258
49.3199996948242	21.3479862213135
49.3300018310547	42.6363525390625
49.3400001525879	0
49.3499984741211	43.6513481140137
49.3600006103516	105.4755859375
49.3699989318848	21.4646511077881
49.3800010681152	91.8181610107422
49.3899993896484	86.0577697753906
49.4000015258789	63.7981109619141
49.4099998474121	91.5587158203125
49.4199981689453	88.2975006103516
49.4300003051758	20.910327911377
49.439998626709	21.9492740631104
49.4500007629395	22.1015758514404
49.4599990844727	65.9245071411133
49.4700012207031	21.8885593414307
49.4799995422363	42.9025840759277
49.4900016784668	21.1862144470215
49.5	72.1628646850586
49.5099983215332	65.5595703125
49.5200004577637	21.7072563171387
49.5299987792969	0
49.5400009155273	21.8080558776855
49.5499992370605	43.2357025146484
49.560001373291	41.7707786560059
49.5699996948242	42.5089454650879
49.5800018310547	43.1720390319824
49.5900001525879	65.5619659423828
49.5999984741211	28.4524631500244
49.6100006103516	108.101333618164
49.6199989318848	21.1189727783203
49.6300010681152	84.4713745117188
49.6399993896484	83.6150436401367
49.6500015258789	64.0623016357422
49.6599998474121	0
49.6699981689453	0
49.6800003051758	65.3025360107422
49.689998626709	0
49.7000007629395	64.3372344970703
49.7099990844727	64.1288528442383
49.7200012207031	21.4326190948486
49.7299995422363	42.8476905822754
49.7400016784668	0
49.75	0
49.7599983215332	0
49.7700004577637	21.3211479187012
49.7799987792969	22.080207824707
49.7900009155273	21.6354503631592
49.7999992370605	0
49.810001373291	65.5935516357422
49.8199996948242	21.1235427856445
49.8300018310547	43.3832855224609
49.8400001525879	43.3099708557129
49.8499984741211	0
49.8600006103516	21.6453666687012
49.8699989318848	0
49.8800010681152	63.6634483337402
49.8899993896484	65.0278472900391
49.9000015258789	0
49.9099998474121	22.1469230651855
49.9199981689453	0
49.9300003051758	41.7466125488281
49.939998626709	21.4192943572998
49.9500007629395	20.9347591400146
49.9599990844727	22.3460941314697
49.9700012207031	63.6018180847168
49.9799995422363	0
49.9900016784668	6.81433820724487
50	43.7228584289551
50.0099983215332	21.4332733154297
50.0200004577637	0
50.0299987792969	0
50.0400009155273	21.762565612793
50.0499992370605	21.4080276489258
50.060001373291	20.9347591400146
50.0699996948242	42.0580902099609
50.0800018310547	0
50.0900001525879	0
50.0999984741211	0
50.1100006103516	42.4508209228516
50.1199989318848	21.9485092163086
50.1300010681152	0
50.1399993896484	43.1752700805664
50.1500015258789	0
50.1599998474121	65.6036376953125
50.1699981689453	22.3772716522217
50.1800003051758	41.9805488586426
50.189998626709	21.5827560424805
50.2000007629395	22.510778427124
50.2099990844727	42.7758560180664
50.2200012207031	28.5253810882568
50.2299995422363	22.1004486083984
50.2400016784668	21.3315315246582
50.25	63.8639640808105
50.2599983215332	0
50.2700004577637	43.849063873291
50.2799987792969	65.5424652099609
50.2900009155273	0
50.2999992370605	0
50.310001373291	65.3490447998047
50.3199996948242	0
50.3300018310547	21.2150402069092
50.3400001525879	42.6305770874023
50.3499984741211	20.9249935150146
50.3600006103516	0
50.3699989318848	21.8788719177246
50.3800010681152	20.7514247894287
50.3899993896484	41.1279563903809
50.4000015258789	21.3243827819824
50.4099998474121	21.3470649719238
50.4199981689453	7.03490257263184
50.4300003051758	0
50.439998626709	21.0516262054443
50.4500007629395	21.4489250183105
50.4599990844727	0
50.4700012207031	21.1362228393555
50.4799995422363	0
50.4900016784668	0
50.5	0
50.5099983215332	0
50.5200004577637	0
50.5299987792969	42.0667495727539
50.5400009155273	0
50.5499992370605	20.9348011016846
50.560001373291	0
50.5699996948242	0
50.5800018310547	22.7047233581543
50.5900001525879	22.6954174041748
50.5999984741211	21.1855030059814
50.6100006103516	0
50.6199989318848	0
50.6300010681152	0
50.6399993896484	21.3380889892578
50.6500015258789	0
50.6599998474121	0
50.6699981689453	20.5026626586914
50.6800003051758	65.3186721801758
50.689998626709	0
50.7000007629395	0
50.7099990844727	0
50.7200012207031	0
50.7299995422363	7.03490257263184
50.7400016784668	0
50.75	0
50.7599983215332	21.8399353027344
50.7700004577637	0
50.7799987792969	0
50.7900009155273	0
50.7999992370605	0
50.810001373291	0
50.8199996948242	0
50.8300018310547	0
50.8400001525879	0
50.8499984741211	0
50.8600006103516	20.5605850219727
50.8699989318848	49.8252143859863
50.8800010681152	0
50.8899993896484	43.7556037902832
50.9000015258789	29.3354320526123
50.9099998474121	0
50.9199981689453	0
50.9300003051758	0
50.939998626709	0
50.9500007629395	0
50.9599990844727	21.0297069549561
50.9700012207031	0
50.9799995422363	63.1937065124512
50.9900016784668	0
51	0
51.0099983215332	0
51.0200004577637	0
51.0299987792969	0
51.0400009155273	0
51.0499992370605	0
51.060001373291	0
51.0699996948242	0
51.0800018310547	0
51.0900001525879	0
51.0999984741211	0
51.1100006103516	0
51.1199989318848	0
51.1300010681152	0
51.1399993896484	22.0229740142822
51.1500015258789	0
51.1599998474121	42.7446365356445
51.1699981689453	0
51.1800003051758	21.783411026001
51.189998626709	0
51.2000007629395	0
51.2099990844727	0
51.2200012207031	0
51.2299995422363	0
51.2400016784668	0
51.25	0
51.2599983215332	0
51.2700004577637	0
51.2799987792969	0
51.2900009155273	0
51.2999992370605	0
51.310001373291	22.0229740142822
51.3199996948242	0
51.3300018310547	21.6937160491943
51.3400001525879	0
51.3499984741211	0
51.3600006103516	0
51.3699989318848	22.3127002716064
51.3800010681152	0
51.3899993896484	22.2499752044678
51.4000015258789	6.9084529876709
51.4099998474121	20.8259143829346
51.4199981689453	0
51.4300003051758	21.853687286377
51.439998626709	0
51.4500007629395	21.3355903625488
51.4599990844727	0
51.4700012207031	0
51.4799995422363	0
51.4900016784668	0
51.5	0
51.5099983215332	0
51.5200004577637	0
51.5299987792969	0
51.5400009155273	0
51.5499992370605	0
51.560001373291	0
51.5699996948242	0
51.5800018310547	20.8365936279297
51.5900001525879	0
51.5999984741211	0
51.6100006103516	0
51.6199989318848	0
51.6300010681152	0
51.6399993896484	0
51.6500015258789	0
51.6599998474121	0
51.6699981689453	0
51.6800003051758	0
51.689998626709	21.0036430358887
51.7000007629395	0
51.7099990844727	0
51.7200012207031	20.8750991821289
51.7299995422363	21.6887550354004
51.7400016784668	0
51.75	0
51.7599983215332	0
51.7700004577637	0
51.7799987792969	0
51.7900009155273	0
51.7999992370605	0
51.810001373291	0
51.8199996948242	0
51.8300018310547	0
51.8400001525879	0
51.8499984741211	22.2086353302002
51.8600006103516	20.8406295776367
51.8699989318848	0
51.8800010681152	0
51.8899993896484	0
51.9000015258789	0
51.9099998474121	20.9561367034912
51.9199981689453	21.9914455413818
51.9300003051758	0
51.939998626709	21.7964973449707
51.9500007629395	0
51.9599990844727	0
51.9700012207031	0
51.9799995422363	0
51.9900016784668	0
52	0
52.0099983215332	0
52.0200004577637	0
52.0299987792969	0
52.0400009155273	0
52.0499992370605	0
52.060001373291	0
52.0699996948242	0
52.0800018310547	0
52.0900001525879	0
52.0999984741211	0
52.1100006103516	6.91109704971313
52.1199989318848	20.8782405853271
52.1300010681152	0
52.1399993896484	0
52.1500015258789	20.9433441162109
52.1599998474121	0
52.1699981689453	0
52.1800003051758	0
52.189998626709	0
52.2000007629395	0
52.2099990844727	21.4293651580811
52.2200012207031	0
52.2299995422363	0
52.2400016784668	21.2512588500977
52.25	21.572359085083
52.2599983215332	21.1259670257568
52.2700004577637	0
52.2799987792969	0
52.2900009155273	21.4808731079102
52.2999992370605	0
52.310001373291	0
52.3199996948242	0
52.3300018310547	41.6783981323242
52.3400001525879	0
52.3499984741211	0
52.3600006103516	0
52.3699989318848	0
52.3800010681152	42.674934387207
52.3899993896484	0
52.4000015258789	0
52.4099998474121	0
52.4199981689453	0
52.4300003051758	0
52.439998626709	0
52.4500007629395	0
52.4599990844727	0
52.4700012207031	0
52.4799995422363	0
52.4900016784668	0
52.5	0
52.5099983215332	0
52.5200004577637	21.0446815490723
52.5299987792969	0
52.5400009155273	0
52.5499992370605	0
52.560001373291	0
52.5699996948242	0
52.5800018310547	0
52.5900001525879	0
52.5999984741211	20.8522319793701
52.6100006103516	22.1265029907227
52.6199989318848	21.4727382659912
52.6300010681152	0
52.6399993896484	0
52.6500015258789	7.14578342437744
52.6599998474121	0
52.6699981689453	0
52.6800003051758	0
52.689998626709	21.0036430358887
52.7000007629395	0
52.7099990844727	0
52.7200012207031	0
52.7299995422363	0
52.7400016784668	0
52.75	0
52.7599983215332	0
52.7700004577637	0
52.7799987792969	0
52.7900009155273	0
52.7999992370605	0
52.810001373291	0
52.8199996948242	22.1093730926514
52.8300018310547	0
52.8400001525879	0
52.8499984741211	0
52.8600006103516	0
52.8699989318848	0
52.8800010681152	0
52.8899993896484	0
52.9000015258789	0
52.9099998474121	0
52.9199981689453	7.11766719818115
52.9300003051758	0
52.939998626709	0
52.9500007629395	0
52.9599990844727	0
52.9700012207031	0
52.9799995422363	0
52.9900016784668	0
53	0
53.0099983215332	0
53.0200004577637	21.798168182373
53.0299987792969	0
53.0400009155273	0
53.0499992370605	0
53.060001373291	0
53.0699996948242	21.0372066497803
53.0800018310547	0
53.0900001525879	0
53.0999984741211	0
53.1100006103516	0
53.1199989318848	7.14578342437744
53.1300010681152	0
53.1399993896484	0
53.1500015258789	0
53.1599998474121	21.6746997833252
53.1699981689453	0
53.1800003051758	0
53.189998626709	0
53.2000007629395	21.6582851409912
53.2099990844727	20.5379943847656
53.2200012207031	20.9783573150635
53.2299995422363	0
53.2400016784668	0
53.25	0
53.2599983215332	0
53.2700004577637	0
53.2799987792969	0
53.2900009155273	0
53.2999992370605	0
53.310001373291	0
53.3199996948242	0
53.3300018310547	0
53.3400001525879	0
53.3499984741211	0
53.3600006103516	0
53.3699989318848	0
53.3800010681152	0
53.3899993896484	0
53.4000015258789	0
53.4099998474121	0
53.4199981689453	21.8033504486084
53.4300003051758	0
53.439998626709	0
53.4500007629395	0
53.4599990844727	0
53.4700012207031	0
53.4799995422363	0
53.4900016784668	0
53.5	0
53.5099983215332	0
53.5200004577637	0
53.5299987792969	0
53.5400009155273	0
53.5499992370605	0
53.560001373291	21.1391849517822
53.5699996948242	0
53.5800018310547	0
53.5900001525879	0
53.5999984741211	0
53.6100006103516	0
53.6199989318848	0
53.6300010681152	0
53.6399993896484	0
53.6500015258789	20.8394565582275
53.6599998474121	0
53.6699981689453	0
53.6800003051758	0
53.689998626709	0
53.7000007629395	0
53.7099990844727	21.7869758605957
53.7200012207031	0
53.7299995422363	0
53.7400016784668	0
53.75	0
53.7599983215332	0
53.7700004577637	0
53.7799987792969	21.4825248718262
53.7900009155273	0
53.7999992370605	0
53.810001373291	0
53.8199996948242	0
53.8300018310547	0
53.8400001525879	0
53.8499984741211	0
53.8600006103516	0
53.8699989318848	0
53.8800010681152	0
53.8899993896484	0
53.9000015258789	0
53.9099998474121	0
53.9199981689453	0
53.9300003051758	0
53.939998626709	0
53.9500007629395	0
53.9599990844727	0
53.9700012207031	0
53.9799995422363	0
53.9900016784668	0
54	0
54.0099983215332	21.6481781005859
54.0200004577637	0
54.0299987792969	0
54.0400009155273	0
54.0499992370605	0
54.060001373291	0
54.0699996948242	0
54.0800018310547	0
54.0900001525879	0
54.0999984741211	0
54.1100006103516	0
54.1199989318848	0
54.1300010681152	0
54.1399993896484	0
54.1500015258789	0
54.1599998474121	20.8948040008545
54.1699981689453	0
54.1800003051758	7.01042556762695
54.189998626709	0
54.2000007629395	0
54.2099990844727	0
54.2200012207031	0
54.2299995422363	22.3931999206543
54.2400016784668	0
54.25	0
54.2599983215332	20.4425315856934
54.2700004577637	0
54.2799987792969	0
54.2900009155273	0
54.2999992370605	20.8108081817627
54.310001373291	6.85641050338745
54.3199996948242	0
54.3300018310547	20.9473781585693
54.3400001525879	0
54.3499984741211	0
54.3600006103516	0
54.3699989318848	0
54.3800010681152	0
54.3899993896484	0
54.4000015258789	0
54.4099998474121	0
54.4199981689453	21.3340339660645
54.4300003051758	0
54.439998626709	0
54.4500007629395	0
54.4599990844727	0
54.4700012207031	41.9524002075195
54.4799995422363	0
54.4900016784668	0
54.5	27.6270046234131
54.5099983215332	0
54.5200004577637	0
54.5299987792969	0
