TR_S07_PTO_STO(100)_600c_variable pressure_2000sh_3hz_2theta omega_04102026{1}	
2θ, °	Intensity, cps
44.1983985900879	129.667007446289
44.2032012939453	105.153961181641
44.2080001831055	134.930511474609
44.2127990722656	101.58455657959
44.217601776123	57.5961418151855
44.2224006652832	71.5584335327148
44.2271995544434	58.1050643920898
44.2319984436035	74.3220062255859
44.2368011474609	73.1278915405273
44.2416000366211	33.6885566711426
44.2463989257813	104.137908935547
44.2512016296387	101.466117858887
44.2560005187988	102.63639831543
44.260799407959	88.1419906616211
44.2655982971191	57.553050994873
44.2704010009766	144.564636230469
44.2751998901367	145.035934448242
44.2799987792969	42.975212097168
44.2848014831543	114.835815429688
44.2896003723145	88.338508605957
44.2943992614746	116.098480224609
44.2991981506348	191.447463989258
44.3040008544922	60.3790473937988
44.3087997436523	4.62729549407959
44.3135986328125	86.4409866333008
44.3184013366699	87.5862350463867
44.3232002258301	73.8139266967773
44.3279991149902	73.1922149658203
44.3328018188477	159.873428344727
44.3376007080078	73.4777984619141
44.342399597168	160.209503173828
44.3471984863281	108.714538574219
44.3520011901855	72.6633605957031
44.3568000793457	145.490341186523
44.3615989685059	130.996246337891
44.3664016723633	106.436683654785
44.3712005615234	114.566627502441
44.3759994506836	115.127838134766
44.3807983398438	131.32829284668
44.3856010437012	130.284729003906
44.3903999328613	145.95654296875
44.3951988220215	116.860282897949
44.4000015258789	73.7856674194336
44.4048004150391	131.199798583984
44.4095993041992	129.435104370117
44.4143981933594	89.3066787719727
44.4192008972168	88.2150344848633
44.423999786377	174.839584350586
44.4287986755371	162.77815246582
44.4336013793945	116.269920349121
44.4384002685547	132.175003051758
44.4431991577148	176.301605224609
44.4480018615723	87.4885711669922
44.4528007507324	130.757629394531
44.4575996398926	145.142196655273
44.4623985290527	75.1020660400391
44.4672012329102	87.2091979980469
44.4720001220703	146.730590820313
44.4767990112305	93.3726654052734
44.4816017150879	73.928596496582
44.486400604248	101.476539611816
44.4911994934082	87.648063659668
44.4959983825684	161.139785766602
44.5008010864258	73.698112487793
44.5055999755859	86.1241912841797
44.5103988647461	231.498138427734
44.5152015686035	122.520179748535
44.5200004577637	116.96745300293
44.5247993469238	86.815185546875
44.529598236084	73.5395202636719
44.5344009399414	147.953582763672
44.5391998291016	117.279899597168
44.5439987182617	86.822868347168
44.5488014221191	178.331436157227
44.5536003112793	72.2375869750977
44.5583992004395	216.340179443359
44.5632019042969	115.949363708496
44.568000793457	117.621154785156
44.5727996826172	145.996429443359
44.5775985717773	74.0405349731445
44.5824012756348	129.97428894043
44.5872001647949	144.366622924805
44.5919990539551	58.2132339477539
44.5968017578125	116.60383605957
44.6016006469727	132.277420043945
44.6063995361328	122.907066345215
44.611198425293	175.763885498047
44.6160011291504	158.526153564453
44.6208000183105	147.306762695313
44.6255989074707	132.981185913086
44.6304016113281	100.538177490234
44.6352005004883	146.135986328125
44.6399993896484	102.975151062012
44.6447982788086	119.469062805176
44.649600982666	146.455673217773
44.6543998718262	118.459091186523
44.6591987609863	101.111618041992
44.6640014648438	163.199157714844
44.6688003540039	130.446563720703
44.6735992431641	72.0523986816406
44.6783981323242	146.505111694336
44.6832008361816	87.0188217163086
44.6879997253418	130.89794921875
44.692798614502	88.2837905883789
44.6976013183594	116.663909912109
44.7024002075195	86.6534652709961
44.7071990966797	106.723197937012
44.7120018005371	132.39436340332
44.7168006896973	131.28694152832
44.7215995788574	100.645294189453
44.7263984680176	131.943557739258
44.731201171875	101.093772888184
44.7360000610352	101.147651672363
44.7407989501953	136.128814697266
44.7456016540527	161.397018432617
44.7504005432129	58.9333038330078
44.755199432373	188.168731689453
44.7599983215332	58.2122917175293
44.7648010253906	89.2588272094727
44.7695999145508	117.656242370605
44.7743988037109	164.852294921875
44.7792015075684	160.480941772461
44.7840003967285	148.741653442383
44.7887992858887	162.919692993164
44.7935981750488	117.515090942383
44.7984008789063	88.553337097168
44.8031997680664	117.815444946289
44.8079986572266	116.285140991211
44.812801361084	174.223678588867
44.8176002502441	87.9926681518555
44.8223991394043	147.363906860352
44.8272018432617	131.134811401367
44.8320007324219	171.832748413086
44.836799621582	87.7435150146484
44.8415985107422	188.019760131836
44.8464012145996	174.698684692383
44.8512001037598	146.111572265625
44.8559989929199	72.1430969238281
44.8608016967773	158.675857543945
44.8656005859375	72.2167358398438
44.8703994750977	175.693466186523
44.8751983642578	152.174026489258
44.8800010681152	102.736465454102
44.8847999572754	92.244873046875
44.8895988464355	72.1704940795898
44.894401550293	194.229858398438
44.8992004394531	105.601089477539
44.9039993286133	101.633758544922
44.9087982177734	190.881805419922
44.9136009216309	146.797546386719
44.918399810791	131.782073974609
44.9231986999512	117.085815429688
44.9280014038086	72.6682052612305
44.9328002929688	204.528533935547
44.9375991821289	134.256469726563
44.9424018859863	116.96070098877
44.9472007751465	181.084335327148
44.9519996643066	146.857269287109
44.9567985534668	148.280166625977
44.9616012573242	88.2217788696289
44.9664001464844	100.883644104004
44.9711990356445	205.366775512695
44.976001739502	102.507949829102
44.9808006286621	117.015892028809
44.9855995178223	102.148101806641
44.9903984069824	159.120208740234
44.9952011108398	60.3359794616699
45	233.63362121582
45.0047988891602	131.447387695313
45.0096015930176	216.870758056641
45.0144004821777	115.88956451416
45.0191993713379	101.53727722168
45.023998260498	159.623046875
45.0288009643555	189.327697753906
45.0335998535156	232.28987121582
45.0383987426758	117.41283416748
45.0432014465332	88.7882995605469
45.0480003356934	175.095260620117
45.0527992248535	189.428024291992
45.0575981140137	133.063827514648
45.0624008178711	188.114685058594
45.0671997070313	159.57356262207
45.0719985961914	201.959732055664
45.0768013000488	160.207794189453
45.081600189209	174.93717956543
45.0863990783691	159.945129394531
45.0912017822266	115.328063964844
45.0960006713867	222.8427734375
45.1007995605469	232.881729125977
45.105598449707	216.418380737305
45.1104011535645	100.348136901855
45.1152000427246	131.701171875
45.1199989318848	173.161346435547
45.1248016357422	173.14794921875
45.1296005249023	247.547180175781
45.1343994140625	132.103927612305
45.1391983032227	89.0514068603516
45.1440010070801	145.603500366211
45.1487998962402	160.674255371094
45.1535987854004	188.312683105469
45.1584014892578	86.9247436523438
45.163200378418	103.478851318359
45.1679992675781	218.771926879883
45.1727981567383	218.118453979492
45.1776008605957	145.60986328125
45.1823997497559	188.230255126953
45.187198638916	161.878936767578
45.1920013427734	146.541046142578
45.1968002319336	237.031784057617
45.2015991210938	190.111831665039
45.2064018249512	117.258560180664
45.2112007141113	163.467300415039
45.2159996032715	262.154571533203
45.2207984924316	143.550704956055
45.2256011962891	190.047103881836
45.2304000854492	142.704193115234
45.2351989746094	248.821731567383
45.2400016784668	204.35986328125
45.244800567627	159.501312255859
45.2495994567871	293.133636474609
45.2543983459473	160.676284790039
45.2592010498047	191.351257324219
45.2639999389648	233.881317138672
45.268798828125	235.6328125
45.2736015319824	215.419708251953
45.2784004211426	234.676040649414
45.2831993103027	218.194259643555
45.2879981994629	201.860336303711
45.2928009033203	159.934158325195
45.2975997924805	203.001373291016
45.3023986816406	151.532455444336
45.307201385498	248.392074584961
45.3120002746582	277.022277832031
45.3167991638184	118.03931427002
45.3216018676758	87.6192855834961
45.3264007568359	100.592628479004
45.3311996459961	204.504623413086
45.3359985351563	249.256164550781
45.3408012390137	374.681915283203
45.3456001281738	174.591354370117
45.350399017334	231.895446777344
45.3552017211914	189.424407958984
45.3600006103516	249.142272949219
45.3647994995117	291.570465087891
45.3695983886719	182.043640136719
45.3744010925293	250.19889831543
45.3791999816895	250.285308837891
45.3839988708496	218.587219238281
45.388801574707	144.406066894531
45.3936004638672	146.963500976563
45.3983993530273	248.485198974609
45.4031982421875	236.60627746582
45.4080009460449	267.698303222656
45.4127998352051	292.535186767578
45.4175987243652	234.311904907227
45.4224014282227	290.075164794922
45.4272003173828	289.288238525391
45.431999206543	249.556015014648
45.4367980957031	335.700622558594
45.4416007995605	205.665451049805
45.4463996887207	292.694580078125
45.4511985778809	231.407012939453
45.4560012817383	330.170379638672
45.4608001708984	175.925857543945
45.4655990600586	261.970977783203
45.470401763916	247.967163085938
45.4752006530762	204.781234741211
45.4799995422363	428.476623535156
45.4847984313965	424.793090820313
45.4896011352539	264.525756835938
45.4944000244141	290.516815185547
45.4991989135742	276.571105957031
45.5040016174316	333.274597167969
45.5088005065918	377.960601806641
45.513599395752	176.381927490234
45.5183982849121	233.742919921875
45.5232009887695	282.400238037109
45.5279998779297	145.810974121094
45.5327987670898	291.740997314453
45.5376014709473	307.095489501953
45.5424003601074	247.559066772461
45.5471992492676	248.027053833008
45.5519981384277	262.230438232422
45.5568008422852	292.580444335938
45.5615997314453	318.623077392578
45.5663986206055	304.535003662109
45.5712013244629	232.950180053711
45.576000213623	262.879913330078
45.5807991027832	245.963973999023
45.5856018066406	335.525604248047
45.5904006958008	321.030456542969
45.5951995849609	219.043014526367
45.5999984741211	436.894622802734
45.6048011779785	363.946960449219
45.6096000671387	255.294555664063
45.6143989562988	348.78076171875
45.6192016601563	261.178894042969
45.6240005493164	378.241577148438
45.6287994384766	404.849090576172
45.6335983276367	379.946472167969
45.6384010314941	335.001007080078
45.6431999206543	249.676712036133
45.6479988098145	306.399169921875
45.6528015136719	324.032318115234
45.657600402832	342.162689208984
45.6623992919922	248.514633178711
45.6671981811523	249.07209777832
45.6720008850098	440.274475097656
45.6767997741699	267.520202636719
45.6815986633301	508.770904541016
45.6864013671875	348.46875
45.6912002563477	305.313201904297
45.6959991455078	364.113494873047
45.7008018493652	327.080932617188
45.7056007385254	311.242858886719
45.7103996276855	356.535522460938
45.7151985168457	515.695007324219
45.7200012207031	510.137023925781
45.7248001098633	392.001129150391
45.7295989990234	411.025634765625
45.7344017028809	349.993774414063
45.739200592041	396.471405029297
45.7439994812012	491.932006835938
45.7487983703613	469.120178222656
45.7536010742188	411.62451171875
45.7583999633789	393.543823242188
45.7631988525391	387.007904052734
45.7680015563965	528.925231933594
45.7728004455566	544.67431640625
45.7775993347168	383.492309570313
45.782398223877	507.261657714844
45.7872009277344	598.333068847656
45.7919998168945	513.789794921875
45.7967987060547	437.40673828125
45.8016014099121	350.927551269531
45.8064002990723	392.026885986328
45.8111991882324	280.642425537109
45.8160018920898	379.324951171875
45.82080078125	350.994659423828
45.8255996704102	427.323822021484
45.8303985595703	519.314208984375
45.8352012634277	528.953002929688
45.8400001525879	511.760192871094
45.844799041748	500.559692382813
45.8496017456055	453.700286865234
45.8544006347656	655.283874511719
45.8591995239258	597.611511230469
45.8639984130859	391.547424316406
45.8688011169434	644.86767578125
45.8736000061035	641.504089355469
45.8783988952637	669.555480957031
45.8832015991211	417.932312011719
45.8880004882813	598.6904296875
45.8927993774414	673.08544921875
45.8975982666016	573.282409667969
45.902400970459	544.803771972656
45.9071998596191	632.538024902344
45.9119987487793	703.276733398438
45.9168014526367	567.768981933594
45.9216003417969	543.169250488281
45.926399230957	537.166625976563
45.9311981201172	642.274719238281
45.9360008239746	919.290649414063
45.9407997131348	483.905944824219
45.9455986022949	643.809326171875
45.9504013061523	805.570495605469
45.9552001953125	718.594116210938
45.9599990844727	570.556213378906
45.9648017883301	661.806640625
45.9696006774902	674.3916015625
45.9743995666504	784.386962890625
45.9791984558105	613.782592773438
45.984001159668	791.726379394531
45.9888000488281	678.152282714844
45.9935989379883	759.058227539063
45.9984016418457	835.743286132813
46.0032005310059	819.603576660156
46.007999420166	847.331237792969
46.0127983093262	909.783996582031
46.0176010131836	734.985778808594
46.0223999023438	937.083435058594
46.0271987915039	915.632141113281
46.0320014953613	775.838073730469
46.0368003845215	1111.18212890625
46.0415992736816	777.778381347656
46.0463981628418	1127.57043457031
46.0512008666992	1042.39575195313
46.0559997558594	945.696594238281
46.0607986450195	1009.95983886719
46.065601348877	1199.66003417969
46.0704002380371	1129.91723632813
46.0751991271973	1255.01684570313
46.0800018310547	1197.54223632813
46.0848007202148	1111.98864746094
46.089599609375	1218.33911132813
46.0943984985352	1482.82531738281
46.0992012023926	1161.9716796875
46.1040000915527	1559.14013671875
46.1087989807129	1319.49182128906
46.1136016845703	1022.88500976563
46.1184005737305	1333.00549316406
46.1231994628906	1614.4501953125
46.1279983520508	1507.57348632813
46.1328010559082	1616.72131347656
46.1375999450684	1891.55639648438
46.1423988342285	1519.88024902344
46.1472015380859	1709.86535644531
46.1520004272461	1802.76025390625
46.1567993164063	1898.89294433594
46.1615982055664	1843.50378417969
46.1664009094238	1880.75109863281
46.171199798584	1878.82885742188
46.1759986877441	1932.56713867188
46.1808013916016	2232.23413085938
46.1856002807617	2356.228515625
46.1903991699219	2661.65625
46.1952018737793	2103.54125976563
46.2000007629395	2535.32495117188
46.2047996520996	2756.52905273438
46.2095985412598	2909.23193359375
46.2144012451172	2848.40283203125
46.2192001342773	3346.50537109375
46.2239990234375	3697.77075195313
46.2288017272949	3391.5947265625
46.2336006164551	3575.84545898438
46.2383995056152	4203.79541015625
46.2431983947754	4311.79248046875
46.2480010986328	4857.8818359375
46.252799987793	5534.36376953125
46.2575988769531	5215.541015625
46.2624015808105	6013.80029296875
46.2672004699707	6162.67578125
46.2719993591309	7788.490234375
46.276798248291	8133.5654296875
46.2816009521484	9246.5927734375
46.2863998413086	10412.0078125
46.2911987304688	12847.4248046875
46.2960014343262	15550.103515625
46.3008003234863	15964.9912109375
46.3055992126465	16969.171875
46.3103981018066	19859.8046875
46.3152008056641	21144.40234375
46.3199996948242	23404.51171875
46.3247985839844	25020.78125
46.3296012878418	28148.337890625
46.334400177002	29403.416015625
46.3391990661621	30858.31640625
46.3440017700195	36537.9375
46.3488006591797	40214.2421875
46.3535995483398	45863.1015625
46.3583984375	53808.25390625
46.3632011413574	59778.6171875
46.3680000305176	69701.328125
46.3727989196777	81698.1484375
46.3776016235352	95121.796875
46.3824005126953	114475.3984375
46.3871994018555	131119.09375
46.3919982910156	149802.203125
46.396800994873	178064.921875
46.4015998840332	203470.421875
46.4063987731934	239012.390625
46.4112014770508	279249.0625
46.4160003662109	325808.78125
46.4207992553711	389444.75
46.4255981445313	475999.0625
46.4304008483887	596275.375
46.4351997375488	782619.4375
46.439998626709	1129049
46.4448013305664	1924082.5
46.4496002197266	3624346.25
46.4543991088867	6778979
46.4592018127441	11208076
46.4640007019043	15902392
46.4687995910645	17731144
46.4735984802246	13785401
46.478401184082	7352747.5
46.4832000732422	3384457
46.4879989624023	1703654.125
46.4928016662598	1014070.3125
46.4976005554199	689233.125
46.5023994445801	503700.5625
46.5071983337402	389888.46875
46.5120010375977	310291.84375
46.5167999267578	253214.796875
46.521598815918	207552.875
46.5264015197754	174608.8125
46.5312004089355	147354.609375
46.5359992980957	127837.5078125
46.5407981872559	108829.5078125
46.5456008911133	95839.859375
46.5503997802734	85225.3671875
46.5551986694336	72814.171875
46.560001373291	64606.72265625
46.5648002624512	56119.1796875
46.5695991516113	50365.2265625
46.5744018554688	43624.83984375
46.5792007446289	38873.7734375
46.5839996337891	35082.39453125
46.5887985229492	30847.5234375
46.5936012268066	27043.34765625
46.5984001159668	24261.603515625
46.603199005127	20578.001953125
46.6080017089844	17571.279296875
46.6128005981445	15544.93359375
46.6175994873047	12960.908203125
46.6223983764648	11631.271484375
46.6272010803223	10021.7626953125
46.6319999694824	8638.3837890625
46.6367988586426	7718.84912109375
46.6416015625	6651.3740234375
46.6464004516602	5790.9921875
46.6511993408203	4828.47412109375
46.6559982299805	4550.6416015625
46.6608009338379	4378.646484375
46.665599822998	4284.46875
46.6703987121582	3859.48266601563
46.6752014160156	3492.11499023438
46.6800003051758	3135.90869140625
46.6847991943359	2697.220703125
46.6896018981934	2633.91430664063
46.6944007873535	2874.76025390625
46.6991996765137	2517.1435546875
46.7039985656738	3063.52563476563
46.7088012695313	2255.74853515625
46.7136001586914	2580.59350585938
46.7183990478516	2301.75610351563
46.723201751709	2049.99096679688
46.7280006408691	2184.09350585938
46.7327995300293	1987.72766113281
46.7375984191895	1710.95166015625
46.7424011230469	1629.30908203125
46.747200012207	1595.6474609375
46.7519989013672	1608.52502441406
46.7568016052246	1411.20446777344
46.7616004943848	1448.85339355469
46.7663993835449	1175.26318359375
46.7711982727051	1100.03796386719
46.7760009765625	1259.30822753906
46.7807998657227	1500.08068847656
46.7855987548828	1259.6611328125
46.7904014587402	1283.45349121094
46.7952003479004	1054.77746582031
46.7999992370605	1024.5537109375
46.8047981262207	1223.17468261719
46.8096008300781	748.852111816406
46.8143997192383	1064.82495117188
46.8191986083984	984.976013183594
46.8240013122559	844.556945800781
46.828800201416	834.798156738281
46.8335990905762	846.42822265625
46.8384017944336	825.158264160156
46.8432006835938	810.302062988281
46.8479995727539	726.74072265625
46.8527984619141	700.053588867188
46.8576011657715	604.110107421875
46.8624000549316	569.731689453125
46.8671989440918	592.665344238281
46.8720016479492	573.899963378906
46.8768005371094	637.979248046875
46.8815994262695	536.749450683594
46.8863983154297	594.169128417969
46.8912010192871	483
46.8959999084473	516.235168457031
46.9007987976074	597.604431152344
46.9056015014648	563.843872070313
46.910400390625	705.565795898438
46.9151992797852	313.207305908203
46.9199981689453	544.502990722656
46.9248008728027	624.264587402344
46.9295997619629	443.130432128906
46.934398651123	442.231567382813
46.9392013549805	430.821868896484
46.9440002441406	506.714294433594
46.9487991333008	534.146850585938
46.9536018371582	415.630615234375
46.9584007263184	354.978271484375
46.9631996154785	261.206878662109
46.9679985046387	480.146301269531
46.9728012084961	327.616149902344
46.9776000976563	308.412933349609
46.9823989868164	438.928802490234
46.9872016906738	361.266387939453
46.992000579834	363.918395996094
46.9967994689941	379.701843261719
47.0015983581543	358.262756347656
47.0064010620117	386.497924804688
47.0111999511719	364.988128662109
47.015998840332	391.615509033203
47.0208015441895	416.849060058594
47.0256004333496	315.386810302734
47.0303993225098	277.507232666016
47.0351982116699	253.602005004883
47.0400009155273	173.984573364258
47.0447998046875	312.430877685547
47.0495986938477	193.610626220703
47.0544013977051	117.522132873535
47.0592002868652	365.427581787109
47.0639991760254	414.063140869141
47.0688018798828	185.869735717773
47.073600769043	270.432189941406
47.0783996582031	189.570693969727
47.0831985473633	284.141754150391
47.0880012512207	299.18017578125
47.0928001403809	214.223892211914
47.097599029541	217.556274414063
47.1024017333984	178.639266967773
47.1072006225586	247.450927734375
47.1119995117188	190.875366210938
47.1167984008789	246.57487487793
47.1216011047363	209.275115966797
47.1263999938965	262.249298095703
47.1311988830566	194.153747558594
47.1360015869141	146.394073486328
47.1408004760742	174.599639892578
47.1455993652344	131.291946411133
47.1503982543945	212.205352783203
47.155200958252	292.925842285156
47.1599998474121	155.775436401367
47.1647987365723	173.124847412109
47.1696014404297	251.484466552734
47.1744003295898	102.126205444336
47.17919921875	199.464538574219
47.1839981079102	149.810684204102
47.1888008117676	72.0139923095703
47.1935997009277	160.53791809082
47.1983985900879	71.6385040283203
47.2032012939453	174.645660400391
47.2080001831055	189.519073486328
47.2127990722656	160.040542602539
47.217601776123	130.416961669922
47.2224006652832	111.528884887695
47.2271995544434	146.226806640625
47.2319984436035	236.140228271484
47.2368011474609	86.6656265258789
47.2416000366211	175.837463378906
47.2463989257813	223.957611083984
47.2512016296387	93.9478149414063
47.2560005187988	189.193786621094
47.260799407959	189.189498901367
47.2655982971191	145.772216796875
47.2704010009766	131.396926879883
47.2751998901367	58.9076995849609
47.2799987792969	72.4574356079102
47.2848014831543	190.99201965332
47.2896003723145	49.3475074768066
47.2943992614746	87.0901794433594
47.2991981506348	93.1312103271484
47.3040008544922	130.490524291992
47.3087997436523	161.527877807617
47.3135986328125	122.043952941895
47.3184013366699	82.0995407104492
47.3232002258301	77.8135681152344
47.3279991149902	132.265518188477
47.3328018188477	72.3683700561523
47.3376007080078	130.61767578125
47.342399597168	91.2645111083984
47.3471984863281	159.732864379883
47.3520011901855	73.3367462158203
47.3568000793457	174.942718505859
47.3615989685059	115.421028137207
47.3664016723633	71.9519271850586
47.3712005615234	29.8178157806396
47.3759994506836	135.885040283203
47.3807983398438	129.334335327148
47.3856010437012	91.7024841308594
47.3903999328613	53.9701194763184
47.3951988220215	96.42578125
47.4000015258789	58.9864120483398
47.4048004150391	88.6405868530273
47.4095993041992	58.4047966003418
47.4143981933594	116.542472839355
47.4192008972168	102.388198852539
47.423999786377	57.8636856079102
47.4287986755371	29.6651782989502
47.4336013793945	87.8755874633789
47.4384002685547	43.6728134155273
47.4431991577148	14.781231880188
47.4480018615723	101.619163513184
47.4528007507324	33.2062835693359
47.4575996398926	14.7508134841919
47.4623985290527	71.2844161987305
47.4672012329102	57.0481948852539
47.4720001220703	47.8969421386719
47.4767990112305	120.916816711426
47.4816017150879	88.0735015869141
47.486400604248	101.884727478027
47.4911994934082	72.2232818603516
47.4959983825684	73.8244934082031
47.5008010864258	44.130744934082
47.5055999755859	45.1364593505859
47.5103988647461	78.4249954223633
47.5152015686035	72.9246673583984
47.5200004577637	0
47.5247993469238	14.14719581604
47.529598236084	28.4044799804688
47.5344009399414	92.3741683959961
47.5391998291016	72.0943603515625
47.5439987182617	43.6541748046875
47.5488014221191	29.7857284545898
47.5536003112793	43.4138259887695
47.5583992004395	47.1552429199219
47.5632019042969	58.052864074707
47.568000793457	58.3989944458008
47.5727996826172	29.2388820648193
47.5775985717773	28.7251434326172
47.5824012756348	58.612419128418
47.5872001647949	57.4144592285156
47.5919990539551	57.7266807556152
47.5968017578125	73.6513290405273
47.6016006469727	4.81621217727661
47.6063995361328	58.242790222168
47.611198425293	14.4674797058105
47.6160011291504	57.8514213562012
47.6208000183105	28.4611415863037
47.6255989074707	57.290885925293
47.6304016113281	107.294250488281
47.6352005004883	14.5416688919067
47.6399993896484	42.5756721496582
47.6447982788086	44.0831413269043
47.649600982666	59.4454193115234
47.6543998718262	30.0024948120117
47.6591987609863	74.0077362060547
47.6640014648438	44.7513122558594
47.6688003540039	28.8005447387695
47.6735992431641	61.7218284606934
47.6783981323242	44.26220703125
47.6832008361816	43.8972930908203
47.6879997253418	73.0562973022461
47.692798614502	48.0876388549805
47.6976013183594	34.5453414916992
47.7024002075195	14.4601860046387
47.7071990966797	72.5358581542969
47.7120018005371	28.8804836273193
47.7168006896973	15.0038928985596
47.7215995788574	38.4309158325195
47.7263984680176	15.2739419937134
47.731201171875	0
47.7360000610352	0
47.7407989501953	28.6249217987061
47.7456016540527	63.709171295166
47.7504005432129	29.9608745574951
47.755199432373	28.9015731811523
47.7599983215332	73.4442901611328
47.7648010253906	28.4284248352051
47.7695999145508	71.8314056396484
47.7743988037109	33.848274230957
47.7792015075684	29.3929252624512
47.7840003967285	42.791862487793
47.7887992858887	14.3847665786743
47.7935981750488	43.664909362793
47.7984008789063	14.6132326126099
47.8031997680664	0
47.8079986572266	43.1728553771973
47.812801361084	15.2597713470459
47.8176002502441	59.2082023620605
47.8223991394043	28.0645847320557
47.8272018432617	14.612850189209
47.8320007324219	0
47.836799621582	63.8322448730469
47.8415985107422	56.5786552429199
47.8464012145996	43.9786224365234
47.8512001037598	57.8746604919434
47.8559989929199	0
47.8608016967773	14.1918954849243
47.8656005859375	29.1809310913086
47.8703994750977	15.0402421951294
47.8751983642578	28.2569923400879
47.8800010681152	15.1487493515015
47.8847999572754	14.2520380020142
47.8895988464355	33.9250144958496
47.894401550293	44.3113555908203
47.8992004394531	43.6960945129395
47.9039993286133	30.5499172210693
47.9087982177734	14.3119678497314
47.9136009216309	44.4198532104492
47.918399810791	14.5639762878418
47.9231986999512	44.4390754699707
47.9280014038086	58.710205078125
47.9328002929688	28.2493209838867
47.9375991821289	0
47.9424018859863	44.1083831787109
47.9472007751465	14.6636734008789
47.9519996643066	19.304271697998
47.9567985534668	14.9835758209229
47.9616012573242	15.2800312042236
47.9664001464844	0
47.9711990356445	14.6125774383545
47.976001739502	19.570743560791
47.9808006286621	0
47.9855995178223	89.2026748657227
47.9903984069824	33.6640396118164
47.9952011108398	29.6860408782959
48	28.4791126251221
48.0047988891602	0
48.0096015930176	0
48.0144004821777	14.4505634307861
48.0191993713379	28.9225540161133
48.023998260498	28.6148910522461
48.0288009643555	29.3688583374023
48.0335998535156	14.949818611145
48.0383987426758	0
48.0432014465332	15.2962207794189
48.0480003356934	28.9955997467041
48.0527992248535	15.4417705535889
48.0575981140137	14.6932439804077
48.0624008178711	14.2756052017212
48.0671997070313	14.6789331436157
48.0719985961914	0
48.0768013000488	0
48.081600189209	0
48.0863990783691	15.1094169616699
48.0912017822266	0
48.0960006713867	0
48.1007995605469	14.176721572876
48.105598449707	15.095664024353
48.1104011535645	0
48.1152000427246	43.1050415039063
48.1199989318848	14.2135620117188
48.1248016357422	29.2488269805908
48.1296005249023	29.4933815002441
48.1343994140625	14.2813768386841
48.1391983032227	0
48.1440010070801	71.3639984130859
48.1487998962402	13.9011430740356
48.1535987854004	14.641960144043
48.1584014892578	14.1962985992432
48.163200378418	19.7478523254395
48.1679992675781	14.9356870651245
48.1727981567383	29.2287693023682
48.1776008605957	0
48.1823997497559	29.1926174163818
48.187198638916	0
48.1920013427734	0
48.1968002319336	14.7749090194702
48.2015991210938	44.0602188110352
48.2064018249512	0
48.2112007141113	66.2558441162109
48.2159996032715	14.3807134628296
48.2207984924316	0
48.2256011962891	14.7029809951782
48.2304000854492	28.8389911651611
48.2351989746094	47.6407699584961
48.2400016784668	14.3308954238892
48.244800567627	14.4581890106201
48.2495994567871	0
48.2543983459473	14.992880821228
48.2592010498047	4.70795583724976
48.2639999389648	0
48.268798828125	15.5768098831177
48.2736015319824	13.8823766708374
48.2784004211426	0
48.2831993103027	14.1810207366943
48.2879981994629	0
48.2928009033203	29.2564525604248
48.2975997924805	14.6283340454102
48.3023986816406	19.3308219909668
48.307201385498	19.4344959259033
48.3120002746582	29.1314392089844
48.3167991638184	15.1268892288208
48.3216018676758	44.5641136169434
48.3264007568359	28.2804794311523
48.3311996459961	14.785548210144
48.3359985351563	58.1522369384766
48.3408012390137	29.262975692749
48.3456001281738	14.637900352478
48.350399017334	14.5612936019897
48.3552017211914	28.8477611541748
48.3600006103516	0
48.3647994995117	0
48.3695983886719	0
48.3744010925293	14.942346572876
48.3791999816895	0
48.3839988708496	29.1150550842285
48.388801574707	0
48.3936004638672	0
48.3983993530273	14.387713432312
48.4031982421875	0
48.4080009460449	29.2377662658691
48.4127998352051	0
48.4175987243652	43.5271263122559
48.4224014282227	29.0598468780518
48.4272003173828	13.7986755371094
48.431999206543	14.8370990753174
48.4367980957031	0
48.4416007995605	29.0242309570313
48.4463996887207	0
48.4511985778809	0
48.4560012817383	4.59081697463989
48.4608001708984	0
48.4655990600586	0
48.470401763916	43.9668769836426
48.4752006530762	0
48.4799995422363	19.3426551818848
48.4847984313965	33.194766998291
48.4896011352539	0
48.4944000244141	4.80251741409302
48.4991989135742	57.437671661377
48.5040016174316	0
48.5088005065918	19.3602619171143
48.513599395752	0
48.5183982849121	4.73270320892334
48.5232009887695	28.9881629943848
48.5279998779297	15.5513935089111
48.5327987670898	0
48.5376014709473	0
48.5424003601074	0
48.5471992492676	14.6576509475708
48.5519981384277	14.457221031189
48.5568008422852	0
48.5615997314453	29.3576526641846
48.5663986206055	0
48.5712013244629	13.9941720962524
48.576000213623	29.1024646759033
48.5807991027832	29.4567966461182
48.5856018066406	28.9395751953125
48.5904006958008	14.6853828430176
48.5951995849609	14.2756052017212
48.5999984741211	14.3046808242798
48.6048011779785	0
48.6096000671387	0
48.6143989562988	4.91873359680176
48.6192016601563	15.2799186706543
48.6240005493164	0
48.6287994384766	15.1208047866821
48.6335983276367	0
48.6384010314941	14.8062801361084
48.6431999206543	0
48.6479988098145	14.7432746887207
48.6528015136719	0
48.657600402832	0
48.6623992919922	0
48.6671981811523	14.6248788833618
48.6720008850098	29.5173301696777
48.6767997741699	28.7969245910645
48.6815986633301	14.2954292297363
48.6864013671875	29.0957584381104
48.6912002563477	14.9131269454956
48.6959991455078	14.5363311767578
48.7008018493652	0
