TR_S10_PTO_STO(100)_500c_150mT_20000sh_5hz_2theta omega_04162026{1}	
2θ, °	Intensity, cps
45.307201385498	63.654727935791
45.3120002746582	9.5143985748291
45.3167991638184	93.2365646362305
45.3216018676758	73.5265045166016
45.3264007568359	43.2554206848145
45.3311996459961	14.7970943450928
45.3359985351563	28.306303024292
45.3408012390137	42.8473510742188
45.3456001281738	72.8340682983398
45.350399017334	71.8755569458008
45.3552017211914	43.7685699462891
45.3600006103516	19.5973987579346
45.3647994995117	0
45.3695983886719	28.4531288146973
45.3744010925293	58.1003036499023
45.3791999816895	57.8916130065918
45.3839988708496	106.167839050293
45.388801574707	44.2070083618164
45.3936004638672	102.687492370605
45.3983993530273	88.9210205078125
45.4031982421875	65.2436447143555
45.4080009460449	48.5839500427246
45.4127998352051	125.081047058105
45.4175987243652	81.110481262207
45.4224014282227	101.047180175781
45.4272003173828	48.3319396972656
45.431999206543	71.4912872314453
45.4367980957031	48.1909065246582
45.4416007995605	86.445556640625
45.4463996887207	82.9038925170898
45.4511985778809	47.9296493530273
45.4560012817383	42.7463035583496
45.4608001708984	101.078247070313
45.4655990600586	57.6751899719238
45.470401763916	83.207878112793
45.4752006530762	71.9387893676758
45.4799995422363	106.753898620605
45.4847984313965	72.5763320922852
45.4896011352539	37.5393867492676
45.4944000244141	101.700904846191
45.4991989135742	78.1912307739258
45.5040016174316	44.9753532409668
45.5088005065918	59.545841217041
45.513599395752	48.0934524536133
45.5183982849121	112.351181030273
45.5232009887695	47.9527244567871
45.5279998779297	73.5234832763672
45.5327987670898	28.513786315918
45.5376014709473	72.2429656982422
45.5424003601074	58.5692138671875
45.5471992492676	58.9806251525879
45.5519981384277	77.2040328979492
45.5568008422852	62.610237121582
45.5615997314453	14.1585731506348
45.5663986206055	131.907928466797
45.5712013244629	136.455307006836
45.576000213623	87.1267852783203
45.5807991027832	58.5875587463379
45.5856018066406	56.3873977661133
45.5904006958008	136.055725097656
45.5951995849609	43.6978950500488
45.5999984741211	86.2106475830078
45.6048011779785	33.072395324707
45.6096000671387	163.725402832031
45.6143989562988	29.71533203125
45.6192016601563	88.1914138793945
45.6240005493164	108.760208129883
45.6287994384766	77.0807647705078
45.6335983276367	108.286178588867
45.6384010314941	87.621696472168
45.6431999206543	44.4230308532715
45.6479988098145	83.1480255126953
45.6528015136719	63.0199966430664
45.657600402832	91.7245788574219
45.6623992919922	28.3702087402344
45.6671981811523	90.9098663330078
45.6720008850098	88.6859283447266
45.6767997741699	57.5589141845703
45.6815986633301	90.9535980224609
45.6864013671875	58.7260322570801
45.6912002563477	77.7482528686523
45.6959991455078	63.7079620361328
45.7008018493652	68.1435089111328
45.7056007385254	101.527061462402
45.7103996276855	14.0522127151489
45.7151985168457	145.691116333008
45.7200012207031	93.4899749755859
45.7248001098633	43.4098625183105
45.7295989990234	86.9449996948242
45.7344017028809	91.3496246337891
45.739200592041	89.1124954223633
45.7439994812012	86.2717361450195
45.7487983703613	77.5350341796875
45.7536010742188	86.7770919799805
45.7583999633789	175.224563598633
45.7631988525391	116.051422119141
45.7680015563965	177.936645507813
45.7728004455566	177.507385253906
45.7775993347168	47.9464416503906
45.782398223877	92.2438812255859
45.7872009277344	103.837844848633
45.7919998168945	90.5271911621094
45.7967987060547	111.811477661133
45.8016014099121	87.2687759399414
45.8064002990723	127.112548828125
45.8111991882324	124.426284790039
45.8160018920898	88.3002700805664
45.82080078125	185.094299316406
45.8255996704102	129.070007324219
45.8303985595703	119.539192199707
45.8352012634277	188.586059570313
45.8400001525879	165.02848815918
45.844799041748	144.887420654297
45.8496017456055	189.450225830078
45.8544006347656	139.068023681641
45.8591995239258	102.06022644043
45.8639984130859	106.924987792969
45.8688011169434	131.043701171875
45.8736000061035	155.848831176758
45.8783988952637	197.468811035156
45.8832015991211	121.581062316895
45.8880004882813	150.177322387695
45.8927993774414	252.068542480469
45.8975982666016	193.556381225586
45.902400970459	76.6078262329102
45.9071998596191	48.1205749511719
45.9119987487793	101.595405578613
45.9168014526367	87.5031585693359
45.9216003417969	155.470458984375
45.926399230957	183.88020324707
45.9311981201172	118.006866455078
45.9360008239746	145.314758300781
45.9407997131348	125.958641052246
45.9455986022949	160.593933105469
45.9504013061523	176.215682983398
45.9552001953125	188.144760131836
45.9599990844727	151.720169067383
45.9648017883301	231.457366943359
45.9696006774902	92.4165344238281
45.9743995666504	234.309906005859
45.9791984558105	207.993072509766
45.984001159668	241.221221923828
45.9888000488281	240.329345703125
45.9935989379883	190.7109375
45.9984016418457	287.956512451172
46.0032005310059	232.544342041016
46.007999420166	243.099365234375
46.0127983093262	236.923721313477
46.0176010131836	210.561614990234
46.0223999023438	228.714630126953
46.0271987915039	208.16015625
46.0320014953613	181.293273925781
46.0368003845215	305.571044921875
46.0415992736816	214.552459716797
46.0463981628418	238.373840332031
46.0512008666992	237.800552368164
46.0559997558594	151.226974487305
46.0607986450195	345.184722900391
46.065601348877	311.875640869141
46.0704002380371	359.313507080078
46.0751991271973	325.041809082031
46.0800018310547	391.442535400391
46.0848007202148	298.045318603516
46.089599609375	298.632476806641
46.0943984985352	416.910827636719
46.0992012023926	324.836700439453
46.1040000915527	507.832000732422
46.1087989807129	410.372894287109
46.1136016845703	243.566329956055
46.1184005737305	287.024719238281
46.1231994628906	420.848693847656
46.1279983520508	405.864379882813
46.1328010559082	551.970642089844
46.1375999450684	498.868988037109
46.1423988342285	476.346588134766
46.1472015380859	790.990783691406
46.1520004272461	431.205963134766
46.1567993164063	501.691070556641
46.1615982055664	494.281066894531
46.1664009094238	599.96484375
46.171199798584	719.289245605469
46.1759986877441	662.392272949219
46.1808013916016	590.492065429688
46.1856002807617	580.612182617188
46.1903991699219	702.394409179688
46.1952018737793	646.900512695313
46.2000007629395	635.511169433594
46.2047996520996	900.711608886719
46.2095985412598	999.207946777344
46.2144012451172	892.047485351563
46.2192001342773	817.951171875
46.2239990234375	865.046630859375
46.2288017272949	903.018127441406
46.2336006164551	1063.05200195313
46.2383995056152	1252.64709472656
46.2431983947754	1296.7001953125
46.2480010986328	1495.6416015625
46.252799987793	1492.92346191406
46.2575988769531	1223.27819824219
46.2624015808105	1387.22680664063
46.2672004699707	1796.66979980469
46.2719993591309	1717.39074707031
46.276798248291	1817.00903320313
46.2816009521484	2053.76904296875
46.2863998413086	2373.79443359375
46.2911987304688	2642.7412109375
46.2960014343262	2736.88305664063
46.3008003234863	3094.02514648438
46.3055992126465	3824.90844726563
46.3103981018066	3985.67797851563
46.3152008056641	4231.30322265625
46.3199996948242	4788.35009765625
46.3247985839844	6337.95947265625
46.3296012878418	7477.96728515625
46.334400177002	10068.4169921875
46.3391990661621	13006.22265625
46.3440017700195	17220.814453125
46.3488006591797	24132.333984375
46.3535995483398	33116.69921875
46.3583984375	51480.46484375
46.3632011413574	76392.296875
46.3680000305176	116003.8515625
46.3727989196777	169591.25
46.3776016235352	229603.21875
46.3824005126953	287932.15625
46.3871994018555	340890.3125
46.3919982910156	394755.90625
46.396800994873	438217.21875
46.4015998840332	486948.40625
46.4063987731934	552315.75
46.4112014770508	630445.5
46.4160003662109	715766.5
46.4207992553711	775922.25
46.4255981445313	825683.5
46.4304008483887	849310.125
46.4351997375488	872608.8125
46.439998626709	896453.875
46.4448013305664	922628.8125
46.4496002197266	951034.375
46.4543991088867	972325.0625
46.4592018127441	969552.9375
46.4640007019043	951390.75
46.4687995910645	941823.875
46.4735984802246	922360.875
46.478401184082	905213.4375
46.4832000732422	874881.125
46.4879989624023	837924.3125
46.4928016662598	797382.0625
46.4976005554199	766746.875
46.5023994445801	774038.1875
46.5071983337402	776354.25
46.5120010375977	776181.875
46.5167999267578	800196.4375
46.521598815918	837887.125
46.5264015197754	836436.4375
46.5312004089355	818162.25
46.5359992980957	813060.5625
46.5407981872559	813392.4375
46.5456008911133	820514.5625
46.5503997802734	813181.125
46.5551986694336	808333.6875
46.560001373291	798227.25
46.5648002624512	783099.1875
46.5695991516113	795371.5
46.5744018554688	821918.1875
46.5792007446289	844514.25
46.5839996337891	843524.0625
46.5887985229492	861220.25
46.5936012268066	876105.4375
46.5984001159668	855264.625
46.603199005127	811761.75
46.6080017089844	760152.4375
46.6128005981445	702125.5
46.6175994873047	624418.9375
46.6223983764648	540156.875
46.6272010803223	449952.1875
46.6319999694824	383866.96875
46.6367988586426	342090.34375
46.6416015625	304077
46.6464004516602	266450.96875
46.6511993408203	234357.5
46.6559982299805	209690.09375
46.6608009338379	185321.296875
46.665599822998	156278.390625
46.6703987121582	132603.515625
46.6752014160156	119722.6171875
46.6800003051758	105782.578125
46.6847991943359	91286.875
46.6896018981934	76689.9375
46.6944007873535	54900.8359375
46.6991996765137	28621.24609375
46.7039985656738	14173.5205078125
46.7088012695313	8946.5625
46.7136001586914	6462.37841796875
46.7183990478516	5576.134765625
46.723201751709	4330.6748046875
46.7280006408691	3649.4365234375
46.7327995300293	3497.43139648438
46.7375984191895	2950.90942382813
46.7424011230469	3174.75659179688
46.747200012207	3348.48608398438
46.7519989013672	3570.99780273438
46.7568016052246	3261.07861328125
46.7616004943848	2415.00317382813
46.7663993835449	2205.96166992188
46.7711982727051	1827.982421875
46.7760009765625	1407.96447753906
46.7807998657227	1189.927734375
46.7855987548828	1068.77624511719
46.7904014587402	952.803955078125
46.7952003479004	730.095581054688
46.7999992370605	857.852966308594
46.8047981262207	733.805419921875
46.8096008300781	773.9052734375
46.8143997192383	771.939331054688
46.8191986083984	658.1318359375
46.8240013122559	752.511901855469
46.828800201416	673.372436523438
46.8335990905762	498.374572753906
46.8384017944336	687.274536132813
46.8432006835938	555.252624511719
46.8479995727539	553.622741699219
46.8527984619141	481.718444824219
46.8576011657715	418.332397460938
46.8624000549316	323.076049804688
46.8671989440918	448.803649902344
46.8720016479492	417.075286865234
46.8768005371094	327.941314697266
46.8815994262695	421.438629150391
46.8863983154297	284.752716064453
46.8912010192871	304.869506835938
46.8959999084473	394.818023681641
46.9007987976074	374.782043457031
46.9056015014648	346.820098876953
46.910400390625	325.530670166016
46.9151992797852	311.662689208984
46.9199981689453	338.802642822266
46.9248008728027	300.597045898438
46.9295997619629	299.662902832031
46.934398651123	254.699157714844
46.9392013549805	298.382293701172
46.9440002441406	203.566390991211
46.9487991333008	282.187561035156
46.9536018371582	202.101150512695
46.9584007263184	357.196319580078
46.9631996154785	222.144836425781
46.9679985046387	269.706512451172
46.9728012084961	150.318603515625
46.9776000976563	271.085723876953
46.9823989868164	238.419982910156
46.9872016906738	185.842559814453
46.992000579834	256.840972900391
46.9967994689941	175.710922241211
47.0015983581543	169.046569824219
47.0064010620117	178.408416748047
47.0111999511719	111.626930236816
47.015998840332	193.841735839844
47.0208015441895	158.095153808594
47.0256004333496	189.475997924805
47.0303993225098	225.272369384766
47.0351982116699	233.567474365234
47.0400009155273	198.131240844727
47.0447998046875	175.544006347656
47.0495986938477	198.289215087891
47.0544013977051	117.643226623535
47.0592002868652	126.505889892578
47.0639991760254	246.712478637695
47.0688018798828	185.834381103516
47.073600769043	145.415374755859
47.0783996582031	87.5852508544922
47.0831985473633	163.944488525391
47.0880012512207	202.384017944336
47.0928001403809	158.351791381836
47.097599029541	134.152954101563
47.1024017333984	140.16130065918
47.1072006225586	93.5398635864258
47.1119995117188	86.7333068847656
47.1167984008789	62.8805961608887
47.1216011047363	114.490783691406
47.1263999938965	48.2767601013184
47.1311988830566	58.2084274291992
47.1360015869141	164.052124023438
47.1408004760742	72.7825164794922
47.1455993652344	117.222915649414
47.1503982543945	63.6519241333008
47.155200958252	144.889373779297
47.1599998474121	101.510818481445
47.1647987365723	110.470848083496
47.1696014404297	52.6329574584961
47.1744003295898	77.1005554199219
47.17919921875	87.6203460693359
47.1839981079102	24.0120582580566
47.1888008117676	156.830459594727
47.1935997009277	73.2758712768555
47.1983985900879	67.5900726318359
47.2032012939453	86.9613189697266
47.2080001831055	83.5648498535156
47.2127990722656	91.5597457885742
47.217601776123	126.86595916748
47.2224006652832	96.1129150390625
47.2271995544434	71.8323593139648
47.2319984436035	42.8986587524414
47.2368011474609	158.51628112793
47.2416000366211	86.3153076171875
47.2463989257813	130.140121459961
47.2512016296387	121.926536560059
47.2560005187988	34.0323677062988
47.260799407959	115.189300537109
47.2655982971191	115.56867980957
47.2704010009766	87.3062744140625
47.2751998901367	79.2119293212891
47.2799987792969	107.655296325684
47.2848014831543	43.1466979980469
47.2896003723145	44.601879119873
47.2943992614746	88.7853393554688
47.2991981506348	163.312057495117
47.3040008544922	91.5918426513672
47.3087997436523	43.0909729003906
47.3135986328125	92.3750305175781
47.3184013366699	38.7137413024902
47.3232002258301	62.9758949279785
47.3279991149902	77.9263305664063
47.3328018188477	86.8383026123047
47.3376007080078	145.107376098633
47.342399597168	27.9305114746094
47.3471984863281	44.2350921630859
47.3520011901855	77.4909133911133
47.3568000793457	64.5609817504883
47.3615989685059	47.8308944702148
47.3664016723633	59.1788368225098
47.3712005615234	34.0048942565918
47.3759994506836	44.3086090087891
47.3807983398438	72.3067779541016
47.3856010437012	33.9302139282227
47.3903999328613	38.592945098877
47.3951988220215	81.5242462158203
47.4000015258789	14.3944473266602
47.4048004150391	29.1748943328857
47.4095993041992	14.0920763015747
47.4143981933594	53.1906204223633
47.4192008972168	4.74696397781372
47.423999786377	15.2597713470459
47.4287986755371	44.1142044067383
47.4336013793945	96.188117980957
47.4384002685547	57.7231712341309
47.4431991577148	29.5831851959229
47.4480018615723	47.839527130127
47.4528007507324	87.7284317016602
47.4575996398926	71.443962097168
47.4623985290527	0
47.4672012329102	42.8599014282227
47.4720001220703	77.3485107421875
47.4767990112305	58.6244125366211
47.4816017150879	19.463924407959
47.486400604248	72.5536117553711
47.4911994934082	57.4931564331055
47.4959983825684	0
47.5008010864258	14.4092636108398
47.5055999755859	72.8297653198242
47.5103988647461	4.87142038345337
47.5152015686035	38.8002510070801
47.5200004577637	58.3392333984375
47.5247993469238	48.4613914489746
47.529598236084	9.76966190338135
47.5344009399414	14.4044923782349
47.5391998291016	62.0915107727051
47.5439987182617	4.89095211029053
47.5488014221191	90.1344451904297
47.5536003112793	62.7898025512695
47.5583992004395	14.6189632415771
47.5632019042969	43.8123512268066
47.568000793457	38.982780456543
47.5727996826172	43.3203468322754
47.5775985717773	0
47.5824012756348	28.075475692749
47.5872001647949	29.1076564788818
47.5919990539551	62.3538284301758
47.5968017578125	33.776538848877
47.6016006469727	45.0950393676758
47.6063995361328	28.9070148468018
47.611198425293	14.0131130218506
47.6160011291504	9.44760131835938
47.6208000183105	14.8176784515381
47.6255989074707	14.1860342025757
47.6304016113281	28.5281372070313
47.6352005004883	15.1172580718994
47.6399993896484	34.2404747009277
47.6447982788086	28.5921630859375
47.649600982666	43.1418037414551
47.6543998718262	0
47.6591987609863	44.4051475524902
47.6640014648438	29.075569152832
47.6688003540039	14.6925430297852
47.6735992431641	63.0173492431641
47.6783981323242	88.1207504272461
47.6832008361816	29.134822845459
47.6879997253418	14.3307476043701
47.692798614502	29.2710571289063
47.6976013183594	44.8120346069336
47.7024002075195	42.7941703796387
47.7071990966797	33.6901321411133
47.7120018005371	19.376838684082
47.7168006896973	15.2960605621338
47.7215995788574	4.64065504074097
47.7263984680176	0
47.731201171875	58.8089027404785
47.7360000610352	14.7643556594849
47.7407989501953	33.3632736206055
47.7456016540527	15.4058685302734
47.7504005432129	29.5533466339111
47.755199432373	58.860652923584
47.7599983215332	29.1076793670654
47.7648010253906	14.2520303726196
47.7695999145508	14.1240129470825
47.7743988037109	29.4994716644287
47.7792015075684	0
47.7840003967285	47.7899971008301
47.7887992858887	48.4247703552246
47.7935981750488	33.8834266662598
47.7984008789063	14.447452545166
47.8031997680664	43.3861694335938
47.8079986572266	58.0957260131836
47.812801361084	14.9065771102905
47.8176002502441	19.1042461395264
47.8223991394043	43.0806503295898
47.8272018432617	58.349006652832
47.8320007324219	14.3376321792603
47.836799621582	0
47.8415985107422	0
47.8464012145996	44.2565879821777
47.8512001037598	15.3925580978394
47.8559989929199	58.2450485229492
47.8608016967773	43.0839309692383
47.8656005859375	14.9413843154907
47.8703994750977	44.5684967041016
47.8751983642578	42.8967552185059
47.8800010681152	0
47.8847999572754	27.6597862243652
47.8895988464355	14.2107839584351
47.894401550293	15.1558828353882
47.8992004394531	58.6503601074219
47.9039993286133	58.198543548584
47.9087982177734	0
47.9136009216309	0
47.918399810791	14.1665143966675
47.9231986999512	15.0901231765747
47.9280014038086	33.9073104858398
47.9328002929688	14.1048269271851
47.9375991821289	29.0867919921875
47.9424018859863	43.9726486206055
47.9472007751465	0
47.9519996643066	14.7847585678101
47.9567985534668	14.6131629943848
47.9616012573242	0
47.9664001464844	0
47.9711990356445	19.660888671875
47.976001739502	48.7423324584961
47.9808006286621	48.954906463623
47.9855995178223	4.70157814025879
47.9903984069824	29.6489391326904
47.9952011108398	14.5348262786865
48	14.3578481674194
48.0047988891602	30.00315284729
48.0096015930176	0
48.0144004821777	14.9356870651245
48.0191993713379	14.4803609848022
48.023998260498	0
48.0288009643555	14.2756052017212
48.0335998535156	14.1116561889648
48.0383987426758	30.0222702026367
48.0432014465332	0
48.0480003356934	33.8333778381348
48.0527992248535	0
48.0575981140137	29.6172523498535
48.0624008178711	0
48.0671997070313	14.0745258331299
48.0719985961914	18.9479370117188
48.0768013000488	15.2705326080322
48.081600189209	13.8938808441162
48.0863990783691	0
48.0912017822266	28.7346801757813
48.0960006713867	15.3174381256104
48.1007995605469	48.1939811706543
48.105598449707	0
48.1104011535645	14.6764879226685
48.1152000427246	0
48.1199989318848	14.518424987793
48.1248016357422	30.2199058532715
48.1296005249023	14.4276371002197
48.1343994140625	14.2749977111816
48.1391983032227	14.0360956192017
48.1440010070801	0
48.1487998962402	18.8023109436035
48.1535987854004	28.5233592987061
48.1584014892578	0
48.163200378418	43.6435394287109
48.1679992675781	14.2414636611938
48.1727981567383	14.1713590621948
48.1776008605957	4.67071914672852
48.1823997497559	4.69033432006836
48.187198638916	14.2671413421631
48.1920013427734	13.9638996124268
48.1968002319336	14.8370990753174
48.2015991210938	18.7505149841309
48.2064018249512	28.4402942657471
48.2112007141113	14.3944473266602
48.2159996032715	19.114372253418
48.2207984924316	14.3439455032349
48.2256011962891	0
48.2304000854492	0
48.2351989746094	42.6473045349121
48.2400016784668	0
48.244800567627	14.3514804840088
48.2495994567871	0
48.2543983459473	15.3633155822754
48.2592010498047	14.3731851577759
48.2639999389648	15.2051334381104
48.268798828125	28.9159679412842
48.2736015319824	14.4562854766846
48.2784004211426	15.1487493515015
48.2831993103027	0
48.2879981994629	13.8662128448486
48.2928009033203	28.8079681396484
48.2975997924805	14.19886302948
48.3023986816406	29.8350791931152
48.307201385498	28.51171875
48.3120002746582	4.91523504257202
48.3167991638184	14.2086248397827
48.3216018676758	18.7313213348389
48.3264007568359	4.5431866645813
48.3311996459961	14.942346572876
48.3359985351563	0
48.3408012390137	28.9393787384033
48.3456001281738	14.7066316604614
48.350399017334	28.6833572387695
48.3552017211914	29.2802791595459
48.3600006103516	14.4951095581055
48.3647994995117	14.6850547790527
48.3695983886719	0
48.3744010925293	4.60123205184937
48.3791999816895	28.8142204284668
48.3839988708496	4.89095211029053
48.388801574707	14.4367876052856
48.3936004638672	19.7143249511719
48.3983993530273	0
48.4031982421875	48.4472732543945
48.4080009460449	14.1116561889648
48.4127998352051	0
48.4175987243652	0
48.4224014282227	0
48.4272003173828	14.0833883285522
48.431999206543	14.4401388168335
48.4367980957031	14.5545930862427
48.4416007995605	0
48.4463996887207	0
48.4511985778809	15.0385332107544
48.4560012817383	15.1813631057739
48.4608001708984	15.0385332107544
48.4655990600586	0
48.470401763916	14.521110534668
48.4752006530762	0
48.4799995422363	0
48.4847984313965	14.0214576721191
48.4896011352539	0
48.4944000244141	14.1240129470825
48.4991989135742	28.4302806854248
48.5040016174316	15.1172580718994
48.5088005065918	0
48.513599395752	0
48.5183982849121	0
48.5232009887695	0
48.5279998779297	14.4268026351929
48.5327987670898	0
48.5376014709473	0
48.5424003601074	0
48.5471992492676	0
48.5519981384277	28.7516059875488
48.5568008422852	0
48.5615997314453	19.3360500335693
48.5663986206055	14.9356870651245
48.5712013244629	0
48.576000213623	0
48.5807991027832	43.3965339660645
48.5856018066406	0
48.5904006958008	0
48.5951995849609	0
48.5999984741211	43.6616516113281
48.6048011779785	14.2555389404297
48.6096000671387	0
48.6143989562988	14.327278137207
48.6192016601563	15.0825328826904
48.6240005493164	0
48.6287994384766	0
48.6335983276367	0
48.6384010314941	14.3845739364624
48.6431999206543	0
48.6479988098145	29.2017688751221
48.6528015136719	0
48.657600402832	28.7606773376465
48.6623992919922	0
48.6671981811523	14.6762790679932
48.6720008850098	0
48.6767997741699	28.8330688476563
48.6815986633301	14.5775861740112
48.6864013671875	0
48.6912002563477	0
48.6959991455078	28.9566478729248
48.7008018493652	0
48.7056007385254	0
48.7103996276855	15.2538318634033
48.7151985168457	14.6925430297852
48.7200012207031	14.1405925750732
48.7248001098633	43.4260444641113
48.7295989990234	0
48.7344017028809	4.60123205184937
48.739200592041	48.3073463439941
48.7439994812012	0
48.7487983703613	28.7735767364502
48.7536010742188	0
48.7583999633789	0
48.7631988525391	0
48.7680015563965	14.7768325805664
48.7728004455566	0
48.7775993347168	0
48.782398223877	4.70519828796387
48.7872009277344	0
48.7919998168945	4.74003982543945
48.7967987060547	4.77977895736694
48.8016014099121	0
48.8064002990723	14.6762790679932
48.8111991882324	14.2106895446777
48.8160018920898	14.5922603607178
48.82080078125	0
48.8255996704102	0
48.8303985595703	14.3013114929199
48.8352012634277	15.0459108352661
48.8400001525879	0
48.844799041748	0
48.8496017456055	14.5248966217041
48.8544006347656	0
48.8591995239258	0
48.8639984130859	28.7272300720215
48.8688011169434	0
48.8736000061035	13.8397798538208
48.8783988952637	0
48.8832015991211	42.9065856933594
48.8880004882813	15.0459108352661
48.8927993774414	15.2101602554321
48.8975982666016	0
48.902400970459	0
48.9071998596191	0
48.9119987487793	14.6608190536499
48.9168014526367	0
48.9216003417969	29.108190536499
48.926399230957	14.6790723800659
48.9311981201172	14.1969356536865
48.9360008239746	0
48.9407997131348	0
48.9455986022949	14.7271270751953
48.9504013061523	4.67015314102173
48.9552001953125	0
48.9599990844727	0
48.9648017883301	14.2612047195435
48.9696006774902	29.3238983154297
48.9743995666504	15.5801544189453
48.9791984558105	0
48.984001159668	0
48.9888000488281	33.4795875549316
48.9935989379883	15.0120391845703
48.9984016418457	13.9451904296875
49.0032005310059	14.3235206604004
49.007999420166	14.1366920471191
49.0127983093262	14.1995134353638
49.0176010131836	0
49.0223999023438	0
49.0271987915039	0
49.0320014953613	14.3430728912354
49.0368003845215	14.3365049362183
49.0415992736816	14.9063596725464
49.0463981628418	14.2091035842896
49.0512008666992	0
49.0559997558594	14.3087129592896
49.0607986450195	4.85645914077759
49.065601348877	15.1585836410522
49.0704002380371	0
49.0751991271973	14.1039371490479
49.0800018310547	0
49.0848007202148	28.5913753509521
49.089599609375	0
49.0943984985352	0
49.0992012023926	0
49.1040000915527	0
49.1087989807129	15.0996150970459
49.1136016845703	0
49.1184005737305	0
49.1231994628906	14.9024877548218
49.1279983520508	0
49.1328010559082	0
49.1375999450684	0
49.1423988342285	0
49.1472015380859	0
49.1520004272461	14.1683301925659
49.1567993164063	15.2366027832031
49.1615982055664	0
49.1664009094238	28.5772838592529
49.171199798584	0
49.1759986877441	14.9388961791992
49.1808013916016	4.85180568695068
49.1856002807617	0
49.1903991699219	0
49.1952018737793	14.664381980896
49.2000007629395	0
49.2047996520996	29.4555721282959
49.2095985412598	15.0068216323853
49.2144012451172	0
49.2192001342773	0
49.2239990234375	30.1013565063477
49.2288017272949	14.4748210906982
49.2336006164551	0
49.2383995056152	14.6041479110718
49.2431983947754	0
49.2480010986328	13.9904899597168
49.252799987793	0
49.2575988769531	14.9034795761108
49.2624015808105	15.1815528869629
49.2672004699707	14.0529651641846
49.2719993591309	0
49.276798248291	0
49.2816009521484	28.4775886535645
49.2863998413086	29.545841217041
49.2911987304688	4.74696397781372
49.2960014343262	0
49.3008003234863	14.5005416870117
49.3055992126465	0
49.3103981018066	0
49.3152008056641	14.1713590621948
49.3199996948242	28.4479160308838
49.3247985839844	0
49.3296012878418	0
49.334400177002	44.149284362793
49.3391990661621	14.2089195251465
49.3440017700195	14.1456289291382
49.3488006591797	14.5514354705811
49.3535995483398	0
49.3583984375	28.2056560516357
49.3632011413574	14.733907699585
49.3680000305176	14.841329574585
49.3727989196777	0
49.3776016235352	15.0846872329712
49.3824005126953	0
49.3871994018555	0
49.3919982910156	29.3202838897705
49.396800994873	0
49.4015998840332	0
49.4063987731934	0
49.4112014770508	0
49.4160003662109	0
49.4207992553711	14.2141151428223
49.4255981445313	0
49.4304008483887	14.454571723938
49.4351997375488	0
49.439998626709	0
49.4448013305664	0
49.4496002197266	0
49.4543991088867	0
49.4592018127441	0
49.4640007019043	0
49.4687995910645	0
49.4735984802246	14.6623201370239
49.478401184082	0
49.4832000732422	0
49.4879989624023	18.8615341186523
49.4928016662598	13.8400201797485
49.4976005554199	0
49.5023994445801	0
49.5071983337402	0
49.5120010375977	0
49.5167999267578	0
49.521598815918	0
49.5264015197754	0
49.5312004089355	0
49.5359992980957	14.7830829620361
49.5407981872559	14.0083646774292
49.5456008911133	0
49.5503997802734	14.5507125854492
49.5551986694336	0
49.560001373291	14.8502407073975
49.5648002624512	0
49.5695991516113	0
49.5744018554688	0
49.5792007446289	0
49.5839996337891	0
49.5887985229492	15.5768098831177
49.5936012268066	0
49.5984001159668	14.3590869903564
49.603199005127	29.739185333252
49.6080017089844	0
49.6128005981445	34.1805877685547
49.6175994873047	4.7504940032959
49.6223983764648	0
49.6272010803223	4.64827060699463
49.6319999694824	0
49.6367988586426	0
49.6416015625	0
49.6464004516602	0
49.6511993408203	0
49.6559982299805	0
49.6608009338379	33.580150604248
49.665599822998	15.1487493515015
49.6703987121582	0
49.6752014160156	0
49.6800003051758	14.6404275894165
49.6847991943359	0
49.6896018981934	0
49.6944007873535	14.6605701446533
49.6991996765137	14.5160074234009
49.7039985656738	28.5886554718018
49.7088012695313	29.1068420410156
49.7136001586914	0
49.7183990478516	28.4439830780029
49.723201751709	0
49.7280006408691	14.332950592041
49.7327995300293	0
49.7375984191895	0
49.7424011230469	14.5191650390625
49.747200012207	0
49.7519989013672	0
49.7568016052246	30.3253688812256
49.7616004943848	14.6423664093018
49.7663993835449	0
49.7711982727051	0
49.7760009765625	0
49.7807998657227	0
49.7855987548828	0
49.7904014587402	0
49.7952003479004	14.8847103118896
49.7999992370605	15.1172580718994
49.8047981262207	0
49.8096008300781	0
49.8143997192383	14.706280708313
49.8191986083984	4.73977565765381
49.8240013122559	0
49.828800201416	0
49.8335990905762	16.0685005187988
49.8384017944336	14.3797559738159
49.8432006835938	0
49.8479995727539	0
49.8527984619141	29.2831192016602
49.8576011657715	0
49.8624000549316	15.2386837005615
49.8671989440918	0
49.8720016479492	0
49.8768005371094	0
49.8815994262695	0
49.8863983154297	14.4422798156738
49.8912010192871	0
49.8959999084473	29.1853981018066
49.9007987976074	15.4364328384399
49.9056015014648	0
49.910400390625	0
49.9151992797852	0
49.9199981689453	0
49.9248008728027	0
49.9295997619629	44.1454582214355
49.934398651123	14.2659511566162
49.9392013549805	0
49.9440002441406	43.5383491516113
49.9487991333008	0
49.9536018371582	14.4206218719482
49.9584007263184	0
49.9631996154785	28.8662338256836
49.9679985046387	0
49.9728012084961	0
49.9776000976563	14.5451612472534
49.9823989868164	0
49.9872016906738	14.821704864502
49.992000579834	0
49.9967994689941	14.9587230682373
50.0015983581543	0
50.0064010620117	0
50.0111999511719	14.2638101577759
50.015998840332	13.9236354827881
50.0208015441895	0
50.0256004333496	0
50.0303993225098	0
50.0351982116699	0
